Date,Open,High,Low,Close
03-08-2013,"19,478.67","19,706.03","19,477.61","19,683.23"
03-07-2013,"19,222.05","19,465.52","19,212.92","19,413.54"
03-06-2013,"19,254.20","19,293.39","19,195.47","19,252.61"
03-05-2013,"18,943.62","19,164.04","18,943.62","19,143.17"
03-04-2013,"18,920.90","18,930.86","18,760.41","18,877.96"
03-01-2013,"18,876.68","18,988.97","18,820.90","18,918.52"
02/28/2013,"19,264.80","19,322.28","18,793.97","18,861.54"
02/27/2013,"19,090.32","19,213.02","18,997.82","19,152.41"
02/26/2013,"19,290.66","19,293.49","18,976.94","19,015.14"
02/25/2013,"19,365.33","19,411.18","19,237.98","19,331.69"
02/22/2013,"19,341.90","19,401.75","19,289.83","19,317.01"
02/21/2013,"19,549.05","19,554.65","19,289.70","19,325.36"
02/20/2013,"19,717.94","19,742.42","19,619.89","19,642.75"
02/19/2013,"19,523.70","19,671.17","19,457.21","19,635.72"
02/18/2013,"19,496.25","19,554.48","19,462.92","19,501.08"
02/15/2013,"19,449.83","19,512.89","19,381.82","19,468.15"
02/14/2013,"19,626.81","19,639.83","19,444.33","19,497.18"
02/13/2013,"19,601.69","19,723.01","19,574.15","19,608.08"
02-12-2013,"19,489.87","19,583.53","19,438.53","19,561.04"
02-11-2013,"19,517.59","19,543.44","19,416.94","19,460.57"
02-08-2013,"19,577.19","19,648.07","19,414.80","19,484.77"
02-07-2013,"19,589.44","19,702.56","19,540.08","19,580.32"
02-06-2013,"19,737.77","19,767.25","19,611.27","19,639.72"
02-05-2013,"19,665.54","19,717.26","19,631.97","19,659.82"
02-04-2013,"19,860.97","19,902.60","19,728.21","19,751.19"
02-01-2013,"19,907.21","19,966.69","19,736.45","19,781.19"
01/31/2013,"19,987.28","20,008.83","19,865.72","19,894.98"
01/30/2013,"20,014.80","20,073.46","19,964.64","20,005.00"
01/29/2013,"20,080.31","20,203.66","19,970.05","19,990.90"
01/28/2013,"20,129.00","20,172.45","20,062.79","20,103.35"
01/25/2013,"19,945.69","20,129.01","19,928.11","20,103.53"
01/24/2013,"20,017.20","20,072.28","19,884.20","19,923.78"
01/23/2013,"19,997.04","20,058.07","19,920.91","20,026.61"
01/22/2013,"20,102.43","20,156.86","19,952.91","19,981.57"
01/21/2013,"20,132.83","20,163.38","20,056.46","20,101.82"
01/18/2013,"20,038.67","20,126.55","19,990.62","20,039.04"
01/17/2013,"19,846.42","20,005.98","19,783.41","19,964.03"
01/16/2013,"19,978.19","20,009.36","19,783.02","19,817.63"
01/15/2013,"19,999.82","20,036.82","19,881.78","19,986.82"
01/14/2013,"19,689.09","19,948.63","19,689.09","19,906.41"
01-11-2013,"19,813.64","19,839.80","19,619.83","19,663.64"
01-10-2013,"19,728.02","19,783.75","19,596.38","19,663.55"
01-09-2013,"19,770.21","19,824.06","19,627.16","19,666.59"
01-08-2013,"19,681.38","19,761.78","19,632.59","19,742.52"
01-07-2013,"19,820.56","19,856.43","19,654.46","19,691.42"
01-04-2013,"19,782.59","19,797.44","19,679.99","19,784.08"
01-03-2013,"19,771.03","19,786.30","19,693.29","19,764.78"
01-02-2013,"19,693.30","19,756.68","19,686.50","19,714.24"
01-01-2013,"19,513.45","19,623.76","19,508.93","19,580.81"
12/31/2012,"19,422.59","19,491.58","19,406.17","19,426.71"
12/28/2012,"19,364.08","19,465.74","19,346.07","19,444.84"
12/27/2012,"19,479.84","19,504.40","19,302.21","19,323.80"
12/26/2012,"19,302.47","19,468.40","19,274.07","19,417.46"
12/24/2012,"19,278.00","19,347.64","19,237.26","19,255.09"
12/21/2012,"19,394.55","19,394.55","19,221.12","19,242.00"
12/20/2012,"19,511.41","19,520.51","19,335.72","19,453.92"
12/19/2012,"19,429.91","19,516.02","19,419.76","19,476.00"
12/18/2012,"19,293.01","19,396.28","19,149.03","19,364.75"
12/17/2012,"19,290.92","19,346.78","19,221.87","19,244.42"
12/14/2012,"19,217.96","19,348.85","19,193.11","19,317.25"
12/13/2012,"19,403.66","19,421.72","19,196.75","19,229.26"
12-12-2012,"19,432.54","19,478.79","19,317.23","19,355.26"
12-11-2012,"19,466.29","19,612.18","19,285.29","19,387.14"
12-10-2012,"19,442.19","19,478.01","19,362.32","19,409.69"
12-07-2012,"19,514.88","19,561.87","19,363.13","19,424.10"
12-06-2012,"19,475.09","19,523.25","19,186.24","19,486.80"
12-05-2012,"19,397.98","19,463.25","19,371.01","19,391.86"
12-04-2012,"19,277.58","19,348.12","19,348.12","19,348.12"
12-03-2012,"19,342.83","19,416.45","19,257.30","19,305.32"
11/30/2012,"19,229.70","19,372.70","19,186.30","19,339.90"
11/29/2012,"18,873.63","19,205.33","18,873.63","19,170.91"
11/27/2012,"18,616.55","18,862.70","18,616.55","18,842.08"
11/26/2012,"18,574.36","18,590.33","18,508.79","18,537.01"
11/23/2012,"18,543.95","18,556.50","18,402.38","18,506.57"
11/22/2012,"18,510.94","18,567.68","18,456.20","18,517.34"
11/21/2012,"18,379.90","18,478.50","18,309.81","18,460.38"
11/20/2012,"18,422.69","18,467.91","18,255.69","18,329.32"
11/19/2012,"18,349.53","18,386.78","18,256.07","18,339.00"
11/16/2012,"18,491.49","18,563.32","18,266.76","18,309.37"
11/15/2012,"18,590.07","18,593.54","18,408.69","18,471.37"
11/13/2012,"18,728.95","18,732.71","18,592.21","18,618.87"
11-12-2012,"18,691.02","18,750.92","18,607.66","18,670.34"
11-09-2012,"18,832.75","18,894.42","18,656.41","18,683.68"
11-08-2012,"18,779.74","18,865.21","18,736.45","18,846.26"
11-07-2012,"18,802.82","18,973.43","18,786.14","18,902.41"
11-06-2012,"18,739.97","18,829.07","18,726.94","18,817.38"
11-05-2012,"18,749.37","18,794.63","18,683.25","18,762.87"
11-02-2012,"18,692.15","18,793.75","18,687.93","18,755.45"
11-01-2012,"18,487.90","18,589.13","18,445.18","18,561.70"
10/31/2012,"18,436.79","18,521.62","18,398.48","18,505.38"
10/30/2012,"18,642.01","18,718.28","18,393.42","18,430.85"
10/29/2012,"18,656.00","18,743.41","18,572.02","18,635.82"
10/26/2012,"18,715.35","18,729.53","18,558.05","18,625.34"
10/25/2012,"18,712.41","18,789.92","18,699.07","18,758.63"
10/23/2012,"18,803.62","18,812.93","18,689.38","18,710.02"
10/22/2012,"18,655.93","18,809.28","18,600.88","18,793.44"
10/19/2012,"18,768.00","18,769.59","18,611.76","18,682.31"
10/18/2012,"18,653.60","18,806.56","18,576.41","18,791.93"
10/17/2012,"18,667.72","18,705.19","18,535.37","18,610.77"
10/16/2012,"18,784.75","18,801.10","18,549.28","18,577.70"
10/15/2012,"18,690.99","18,726.38","18,596.65","18,713.55"
10-12-2012,"18,727.10","18,844.35","18,638.34","18,675.18"
10-11-2012,"18,627.37","18,847.81","18,581.49","18,804.75"
10-10-2012,"18,699.19","18,740.63","18,614.37","18,631.10"
10-09-2012,"18,796.25","18,885.84","18,722.05","18,793.36"
10-08-2012,"18,969.19","18,969.19","18,684.40","18,708.98"
10-05-2012,"19,115.89","19,137.29","18,757.34","18,938.46"
10-04-2012,"18,939.75","19,107.04","18,939.75","19,058.15"
10-03-2012,"18,841.49","18,905.62","18,816.57","18,869.69"
10-01-2012,"18,784.64","18,838.54","18,745.28","18,823.91"
09/28/2012,"18,704.98","18,869.94","18,698.51","18,762.74"
09/27/2012,"18,659.75","18,735.95","18,552.68","18,579.50"
09/26/2012,"18,644.54","18,670.48","18,573.18","18,632.17"
09/25/2012,"18,708.01","18,790.01","18,636.16","18,694.41"
09/24/2012,"18,756.31","18,811.13","18,650.43","18,673.34"
09/21/2012,"18,411.20","18,866.87","18,411.20","18,752.83"
09/20/2012,"18,292.22","18,443.92","18,291.93","18,349.25"
09/18/2012,"18,514.72","18,580.48","18,469.51","18,496.01"
09/17/2012,"18,619.90","18,715.03","18,480.54","18,542.31"
09/14/2012,"18,284.75","18,498.54","18,284.75","18,464.27"
09/13/2012,"18,023.95","18,062.68","17,976.28","18,021.16"
09-12-2012,"17,916.13","17,969.08","17,884.96","18,000.03"
09-11-2012,"17,711.80","17,867.85","17,677.38","17,852.95"
09-10-2012,"17,780.93","17,810.90","17,728.12","17,766.78"
09-07-2012,"17,575.79","17,701.20","17,575.79","17,683.73"
09-06-2012,"17,320.73","17,418.40","17,294.74","17,346.27"
09-05-2012,"17,359.96","17,411.67","17,250.80","17,313.34"
09-04-2012,"17,378.68","17,452.70","17,308.27","17,440.87"
09-03-2012,"17,465.60","17,509.99","17,349.57","17,384.40"
08/31/2012,"17,557.62","17,557.62","17,337.61","17,429.56"
08/30/2012,"17,433.50","17,605.51","17,367.55","17,541.64"
08/29/2012,"17,651.14","17,653.90","17,471.13","17,490.81"
08/28/2012,"17,676.13","17,712.35","17,570.71","17,631.71"
08/27/2012,"17,769.44","17,820.07","17,662.21","17,678.81"
08/24/2012,"17,790.25","17,822.50","17,725.42","17,783.21"
08/23/2012,"17,856.29","17,972.54","17,792.87","17,850.22"
08/22/2012,"17,827.25","17,912.08","17,800.29","17,846.86"
08/21/2012,"17,705.14","17,898.35","17,705.14","17,885.26"
08/17/2012,"17,701.20","17,801.39","17,622.62","17,691.08"
08/16/2012,"17,752.22","17,763.59","17,640.62","17,657.21"
08/14/2012,"17,631.64","17,753.43","17,572.34","17,728.20"
08/13/2012,"17,551.69","17,642.38","17,522.10","17,633.45"
08-10-2012,"17,515.42","17,590.61","17,471.37","17,557.74"
08-09-2012,"17,612.08","17,702.98","17,516.99","17,560.87"
08-08-2012,"17,638.53","17,726.64","17,582.66","17,600.56"
08-07-2012,"17,456.37","17,641.55","17,417.92","17,601.78"
08-06-2012,"17,313.05","17,451.53","17,313.05","17,412.96"
08-03-2012,"17,164.48","17,208.36","17,026.97","17,197.93"
08-02-2012,"17,245.68","17,246.01","17,157.28","17,224.36"
08-01-2012,"17,244.44","17,291.99","17,189.16","17,257.38"
07/31/2012,"17,186.61","17,253.67","17,004.09","17,236.18"
07/30/2012,"16,919.14","17,163.95","16,919.14","17,143.68"
07/27/2012,"16,860.16","16,975.03","16,760.72","16,839.19"
07/26/2012,"16,887.84","16,899.77","16,598.48","16,639.82"
07/25/2012,"16,899.01","16,899.01","16,736.60","16,846.05"
07/24/2012,"16,907.74","16,962.74","16,839.70","16,918.08"
07/23/2012,"17,047.73","17,047.73","16,849.28","16,877.35"
07/20/2012,"17,275.20","17,275.20","17,129.69","17,158.44"
07/19/2012,"17,288.34","17,318.93","17,244.76","17,278.85"
07/18/2012,"17,113.37","17,205.26","17,038.59","17,185.01"
07/17/2012,"17,176.93","17,236.08","17,074.63","17,105.30"
07/16/2012,"17,241.98","17,282.30","17,079.63","17,103.31"
07/13/2012,"17,269.20","17,342.88","17,182.29","17,213.70"
07-12-2012,"17,297.06","17,329.46","17,202.71","17,232.55"
07-11-2012,"17,553.97","17,582.99","17,466.99","17,489.14"
07-10-2012,"17,431.68","17,631.19","17,424.29","17,618.35"
07-09-2012,"17,449.93","17,485.79","17,343.55","17,391.98"
07-06-2012,"17,546.04","17,554.55","17,425.47","17,521.12"
07-05-2012,"17,478.16","17,562.89","17,423.45","17,538.67"
07-04-2012,"17,473.26","17,523.77","17,372.45","17,462.81"
07-03-2012,"17,457.95","17,526.82","17,351.50","17,425.71"
07-02-2012,"17,438.68","17,486.57","17,363.04","17,398.98"
06/29/2012,"17,134.61","17,448.48","17,134.61","17,429.98"
06/28/2012,"16,985.58","17,033.85","16,918.87","16,990.76"
06/27/2012,"16,975.76","17,029.27","16,930.80","16,967.76"
06/26/2012,"16,873.09","16,946.66","16,815.87","16,906.58"
